상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,좌석수
2018-12-11,04관,"10:20,  번개맨의 비밀(디지털)","11:55,  번개맨의 비밀(디지털)","13:30,  번개맨의 비밀(디지털)","15:05,  번개맨의 비밀(디지털)",,,,,,148
2018-12-11,05관,"09:40,  번개맨의 비밀(디지털)","11:15,  번개맨의 비밀(디지털)","12:50,  번개맨의 비밀(디지털)","14:25,  번개맨의 비밀(디지털)",,,,,,253
2018-12-11,06관,"10:00,  번개맨의 비밀(디지털)","11:35,  번개맨의 비밀(디지털)","13:10,  번개맨의 비밀(디지털)","14:45,  번개맨의 비밀(디지털)",,,,,,159
2018-12-14,01관,"12:15,  명당(디지털)",,,,,,,,,88
2018-12-14,02관,"12:00,  극장판 헬로카봇 : 백악기 시대(디지털)","14:05,  토마스와 친구들: 우정의 대모험(디지털더빙),  8,000원","15:40,  호두까기 인형과 4개의 왕국(디지털),  12,000원",,,,,,,88
2018-12-14,03관,"13:10,  극장판 도라에몽: 진구의 보물섬(디지털더빙)","15:30,  국가부도의 날(디지털),  6,000원",,,,,,,,146
2018-12-14,04관,"13:00,  너의 결혼식(디지털)","15:20,  보헤미안 랩소디(디지털),  6,000원",,,,,,,,148
2018-12-14,05관,"12:45,  신과함께-인과 연(디지털)","15:35,  스윙키즈(디지털),  12,000원",,,,,,,,253
2018-12-14,06관,"12:30,  안시성(디지털)","15:15,  스파이더맨: 뉴 유니버스(디지털),  6,000원",,,,,,,,159
2018-12-15,01관,"11:00,  국가부도의 날(디지털),  11,000원","13:25,  국가부도의 날(디지털),  11,000원","15:55,  국가부도의 날(디지털),  11,000원",,,,,,,88
2018-12-15,02관,"10:30,  보헤미안 랩소디(디지털),  12,000원","13:10,  보헤미안 랩소디(디지털),  12,000원","15:50,  보헤미안 랩소디(디지털),  12,000원",,,,,,,88
2018-12-15,03관,"10:40,  스윙키즈(디지털),  12,000원","13:20,  호두까기 인형과 4개의 왕국(디지털),  12,000원","15:30,  스윙키즈(디지털),  12,000원",,,,,,,146
2018-12-15,04관,"10:20,  호두까기 인형과 4개의 왕국(디지털),  12,000원","12:25,  토마스와 친구들: 우정의 대모험(디지털더빙),  9,000원","14:10,  보헤미안 랩소디(디지털),  12,000원","16:50,  스파이더맨: 뉴 유니버스(디지털),  10,000원",,,,,,148
2018-12-15,05관,"10:50,  스파이더맨: 뉴 유니버스(디지털),  12,000원","13:15,  스파이더맨: 뉴 유니버스(디지털),  12,000원","15:40,  스파이더맨: 뉴 유니버스(디지털),  12,000원",,,,,,,253
2018-12-15,06관,"10:10,  도어락(디지털),  9,000원","12:20,  도어락(디지털),  6,000원","14:30,  도어락(디지털),  12,000원","16:40,  도어락(디지털),  12,000원",,,,,,159
2018-12-16,01관,"11:00,  국가부도의 날(디지털),  11,000원","13:25,  국가부도의 날(디지털),  11,000원","15:55,  국가부도의 날(디지털),  11,000원",,,,,,,88
2018-12-16,02관,"10:30,  보헤미안 랩소디(디지털),  12,000원","13:10,  보헤미안 랩소디(디지털),  12,000원","15:50,  보헤미안 랩소디(디지털),  12,000원",,,,,,,88
2018-12-16,03관,"10:40,  스윙키즈(디지털),  12,000원","13:20,  호두까기 인형과 4개의 왕국(디지털),  12,000원","15:30,  스윙키즈(디지털),  12,000원",,,,,,,146
2018-12-16,04관,"10:20,  호두까기 인형과 4개의 왕국(디지털),  12,000원","12:25,  토마스와 친구들: 우정의 대모험(디지털더빙),  12,000원","14:10,  보헤미안 랩소디(디지털),  12,000원","16:50,  스파이더맨: 뉴 유니버스(디지털),  12,000원",,,,,,148
2018-12-16,05관,"10:50,  스파이더맨: 뉴 유니버스(디지털),  12,000원","13:15,  스파이더맨: 뉴 유니버스(디지털),  12,000원","15:40,  스파이더맨: 뉴 유니버스(디지털),  12,000원",,,,,,,253
2018-12-16,06관,"10:10,  도어락(디지털),  12,000원","12:20,  도어락(디지털),  12,000원","14:30,  도어락(디지털),  10,000원","16:40,  도어락(디지털),  12,000원",,,,,,159
2018-12-17,01관,"11:00,  국가부도의 날(디지털),  9,000원","13:25,  국가부도의 날(디지털),  10,000원","15:55,  국가부도의 날(디지털),  10,000원",,,,,,,88
2018-12-17,02관,"10:30,  보헤미안 랩소디(디지털),  10,000원","13:10,  보헤미안 랩소디(디지털),  11,000원","15:50,  보헤미안 랩소디(디지털),  11,000원",,,,,,,88
2018-12-17,03관,"11:45,  보헤미안 랩소디(디지털),  10,000원","14:25,  호두까기 인형과 4개의 왕국(디지털),  11,000원","16:45,  국가부도의 날(디지털),  11,000원",,,,,,,146
2018-12-17,04관,"10:20,  호두까기 인형과 4개의 왕국(디지털),  9,000원","12:25,  토마스와 친구들: 우정의 대모험(디지털더빙),  5,000원","14:10,  보헤미안 랩소디(디지털),  11,000원","16:50,  스파이더맨: 뉴 유니버스(디지털),  7,000원",,,,,,148
2018-12-17,05관,"10:50,  스파이더맨: 뉴 유니버스(디지털),  10,000원","13:15,  스파이더맨: 뉴 유니버스(디지털),  11,000원","15:40,  스파이더맨: 뉴 유니버스(디지털),  11,000원",,,,,,,253
2018-12-17,06관,"10:10,  도어락(디지털),  10,000원","12:20,  도어락(디지털),  7,000원","14:30,  도어락(디지털),  11,000원","16:40,  도어락(디지털),  11,000원",,,,,,159
2018-12-18,01관,"10:40,  도어락(디지털)","12:50,  스파이더맨: 뉴 유니버스(디지털),  9,000원","15:20,  도어락(디지털),  10,000원","17:30,  스파이더맨: 뉴 유니버스(디지털),  10,000원","19:55,  도어락(디지털),  10,000원","22:10,  스파이더맨: 뉴 유니버스(디지털),  9,000원","24:45,  도어락(디지털),  8,000원",,,88
2018-12-18,02관,"11:50,  국가부도의 날(디지털),  9,000원","14:15,  국가부도의 날(디지털),  11,000원","16:40,  국가부도의 날(디지털),  11,000원","19:10,  국가부도의 날(디지털),  11,000원","21:35,  국가부도의 날(디지털),  11,000원","23:55,  국가부도의 날(디지털),  9,000원",,,,88
2018-12-18,03관,"10:35,  토마스와 친구들: 우정의 대모험(디지털더빙)","12:20,  보헤미안 랩소디(디지털),  9,000원","15:00,  보헤미안 랩소디(디지털),  11,000원","17:45,  보헤미안 랩소디(디지털),  11,000원","20:30,  보헤미안 랩소디(디지털),  11,000원","23:10,  보헤미안 랩소디(디지털),  10,000원",,,,146
2018-12-18,04관,"11:10,  호두까기 인형과 4개의 왕국(디지털),  8,000원","13:20,  호두까기 인형과 4개의 왕국(디지털),  10,000원","15:40,  호두까기 인형과 4개의 왕국(디지털),  11,000원","18:00,  호두까기 인형과 4개의 왕국(디지털),  11,000원","20:10,  호두까기 인형과 4개의 왕국(디지털),  11,000원","22:25,  호두까기 인형과 4개의 왕국(디지털),  10,000원","24:35,  호두까기 인형과 4개의 왕국(디지털)",,,148
2018-12-18,05관,,"13:35,  보헤미안 랩소디(디지털),  11,000원","16:20,  보헤미안 랩소디(디지털),  11,000원","19:05,  보헤미안 랩소디(디지털),  11,000원","21:50,  보헤미안 랩소디(디지털),  10,000원","24:30,  보헤미안 랩소디(디지털)",,,,253
2018-12-18,06관,"11:25,  스파이더맨: 뉴 유니버스(디지털),  7,000원","13:50,  스파이더맨: 뉴 유니버스(디지털),  6,000원","16:15,  스파이더맨: 뉴 유니버스(디지털),  11,000원","18:50,  스파이더맨: 뉴 유니버스(디지털),  10,000원","21:15,  스파이더맨: 뉴 유니버스(디지털),  10,000원","23:40,  스파이더맨: 뉴 유니버스(디지털),  7,000원",,,,159
