상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,좌석수
2015-01-01,01관,"10:45,  기술자들(디지털),  5,000원","13:10,  국제시장(디지털),  9,000원","15:45,  국제시장(디지털),  9,000원","18:20,  국제시장(디지털),  9,000원","20:55,  국제시장(디지털),  9,000원","23:30,  국제시장(디지털),  8,000원",,,118
2015-01-01,02관,"09:00,  국제시장(디지털),  8,000원","11:35,  국제시장(디지털),  9,000원","14:10,  국제시장(디지털),  9,000원","16:45,  국제시장(디지털),  8,000원","19:30,  국제시장(디지털),  9,000원","22:05,  국제시장(디지털),  8,000원",,,118
2015-01-02,01관,"10:00,  테이큰 3(디지털),  5,000원","12:20,  기술자들(디지털),  8,000원","14:45,  테이큰 3(디지털),  9,000원","17:05,  국제시장(디지털),  8,000원","19:40,  국제시장(디지털),  9,000원","22:15,  테이큰 3(디지털),  8,000원",,,118
2015-01-02,02관,"10:30,  국제시장(디지털),  7,000원","13:00,  국제시장(디지털),  9,000원","15:35,  국제시장(디지털),  9,000원","18:10,  국제시장(디지털),  9,000원","20:45,  국제시장(디지털),  8,000원","23:20,  국제시장(디지털),  8,000원",,,118
2015-01-03,01관,"10:00,  국제시장(디지털),  9,000원","12:40,  국제시장(디지털),  9,000원","15:20,  국제시장(디지털),  9,000원","18:00,  국제시장(디지털),  9,000원","20:40,  국제시장(디지털),  9,000원","23:20,  국제시장(디지털),  8,000원",,,118
2015-01-03,02관,"09:30,  기술자들(디지털),  9,000원","11:55,  테이큰 3(디지털),  9,000원","14:15,  국제시장(디지털),  9,000원","17:05,  기술자들(디지털),  9,000원","19:45,  국제시장(디지털),  9,000원","22:15,  국제시장(디지털),  9,000원",,,118
2015-01-04,01관,"09:00,  기술자들(디지털),  5,000원","11:20,  국제시장(디지털),  9,000원","13:55,  국제시장(디지털),  9,000원","16:30,  국제시장(디지털),  8,000원","19:05,  국제시장(디지털),  9,000원","21:40,  테이큰 3(디지털),  9,000원",,,118
2015-01-04,02관,"10:00,  국제시장(디지털),  9,000원","12:35,  국제시장(디지털),  9,000원","15:15,  국제시장(디지털),  9,000원","17:55,  국제시장(디지털),  9,000원","20:35,  국제시장(디지털),  8,000원","23:10,  국제시장(디지털),  9,000원",,,118
2015-01-05,01관,"09:30,  국제시장(디지털),  5,000원","12:00,  테이큰 3(디지털),  8,000원","14:20,  기술자들(디지털),  9,000원","17:00,  테이큰 3(디지털),  8,000원","19:20,  국제시장(디지털),  8,000원","21:50,  테이큰 3(디지털),  8,000원",,,118
2015-01-05,02관,"10:00,  국제시장(디지털),  5,000원","12:40,  국제시장(디지털),  9,000원","15:20,  국제시장(디지털),  4,000원","18:00,  국제시장(디지털),  9,000원","20:30,  국제시장(디지털),  9,000원","23:00,  국제시장(디지털),  8,000원",,,118
